key,user,unixTime,postText,time,words
104866,FCHusker,1282608136,"I want this kid!! As I have stated before, he and Corey Cooper would be amazing in my mind!",2010-08-24T00:02:16Z,i want this kid   as i have stated before  he and corey cooper would be amazing in my mind 
105130,HUSKER 4 EVER,1282659198,"That will be a HUGE recruiting weekend not to mention the NC imokications.

When is He visiting Washington?  Hopefully for the NU game.",2010-08-24T14:13:18Z,"that will be a huge recruiting weekend not to mention the nc imokications 

when is he visiting washington   hopefully for the nu game "
105133,HUSKER 4 EVER,1282659521,Sounds like anoth great recruit anyone know who his favorites are?,2010-08-24T14:18:41Z,sounds like anoth great recruit anyone know who his favorites are 
105211,Red Reign,1282664569,"Wow this game will be the whose-who of recruits.....this is the young man who is a soft verbal to Ohio State, but is taking other visits......will graduate in December....

Another hybrid type of guy who fits Bo's defense to a """"""""T""""""""....


ESPN Teaser:

 

 




Plantation, FL Plantation HS
Height: 6'2""""""""
Weight: 185
Visit Date: 10/15/10
Scholarships: Colorado, Connecticut, Florida St., Louisville, Miami, Nebraska, North Carolina, Ohio St., South Carolina, South Florida, Stanford, Tennessee, Wake Forest, Wisconsin


Rivals: 4**** 5.8
Rivals.com safeties 2011 (19)
Rivals.com Florida Preseason Top 100 2011 (48)
  
Scout: 4**** 
ESPN:  4****  


            ",2010-08-24T15:42:49Z,"wow this game will be the whose-who of recruits     this is the young man who is a soft verbal to ohio state  but is taking other visits      will graduate in december    

another hybrid type of guy who fits bo's defense to a """"""""t""""""""    


espn teaser:

 

 




plantation  fl plantation hs
height: 6'2""""""""
weight: 185
visit date: 10/15/10
scholarships: colorado  connecticut  florida st   louisville  miami  nebraska  north carolina  ohio st   south carolina  south florida  stanford  tennessee  wake forest  wisconsin


rivals: 4**** 5 8
rivals com safeties 2011 (19)
rivals com florida preseason top 100 2011 (48)
  
scout: 4**** 
espn:  4****  


            "
105242,Red Reign,1282665982,"Tough company to battle for his commit.....a real burner....another kid who wanted to play at Texas however, the offer never came....I think he he would a really big pickup if we can get him onboard....

Eval Teaser:

 

 


 

 


\Video:  


Klein, TX
Klein Collins HS
5'10""""""""
175 lbs
40 time: 4.4
Scholarships: Arkansas, Baylor, California, Florida, Houston, Michigan, Missouri, Nebraska, Oklahoma, Texas Tech 
 Favorites:  Nebraska, Oklahoma and Arkansas 


Rivals: 4**** 
Scout: 4****    
ESPN:  4****",2010-08-24T16:06:22Z,"tough company to battle for his commit     a real burner    another kid who wanted to play at texas however  the offer never came    i think he he would a really big pickup if we can get him onboard    

eval teaser:

 

 


 

 


\video:  


klein  tx
klein collins hs
5'10""""""""
175 lbs
40 time: 4 4
scholarships: arkansas  baylor  california  florida  houston  michigan  missouri  nebraska  oklahoma  texas tech 
 favorites:  nebraska  oklahoma and arkansas 


rivals: 4**** 
scout: 4****    
espn:  4****"
105247,BugskerJeff,1282666111,"The list of recruits for the Texas game is getting kinda crazy.  Hope we can put on a good show, and win the dang game.",2010-08-24T16:08:31Z,the list of recruits for the texas game is getting kinda crazy   hope we can put on a good show  and win the dang game 
105371,Red Reign,1282671355,"Agree on both...would be a big pickup for us...you have to like our chances with Bo & Carl running our defense...

   ",2010-08-24T17:35:55Z,"agree on both   would be a big pickup for us   you have to like our chances with bo & carl running our defense   

   "
105448,bucktril,1282676300,I've said in past threads that I've been leary of Cal getting Green.  They have sent a large number of RB's to the pros within the past several years.  (done patting myself on the back ).,2010-08-24T18:58:20Z,i've said in past threads that i've been leary of cal getting green   they have sent a large number of rb's to the pros within the past several years   (done patting myself on the back ) 
105456,bucktril,1282676606,Dang Red.  I was just on the Cal's rival site to look at their recruiting status regarding RBs and was about to report it back here.  You're quick on the keyboard man.,2010-08-24T19:03:26Z,dang red   i was just on the cal's rival site to look at their recruiting status regarding rbs and was about to report it back here   you're quick on the keyboard man 
105465,BornToBeRed,1282677530,"Reading... Reading... Reading...

REX BURKHEAD WAS ONLY A 3 STAR?!",2010-08-24T19:18:50Z,"reading    reading    reading   

rex burkhead was only a 3 star  "
105470,BornToBeRed,1282677794," 
 
Whew. Okay. The article mentioned we haven't had a 5* back since Lucky... Mendoza was a 4* and then they said Rex was a 3. I was about to officially give up on Rivals and Scouts... Guess I'll have to delay the inevitable. :)",2010-08-24T19:23:14Z," 
 
whew  okay  the article mentioned we haven't had a 5* back since lucky    mendoza was a 4* and then they said rex was a 3  i was about to officially give up on rivals and scouts    guess i'll have to delay the inevitable  :)"
105471,Red Reign,1282677906,"Someone hit the wrong key...:) :)  

Green has a good chance to be a 5***** before the season is over....but unlike the headline says he is not a 5***** yet...

4**** 6.0

Rivals.com Rivals100 2011 (28)
Rivals.com running backs 2011 (5)
Rivals.com Texas Preseason Top 100 2011 (3)
Rivals.com Texas Preseason Top 100 2011 (3)

Ht:5'11""""""""
Wt:191 lbs
40:4.4 secs
Bench Max:355
Bench Reps:23
Squat Max:410
Shuttle:4.07
Vertical:33 inches
Class:2011 (High School)

   ",2010-08-24T19:25:06Z,"someone hit the wrong key   :) :)  

green has a good chance to be a 5***** before the season is over    but unlike the headline says he is not a 5***** yet   

4**** 6 0

rivals com rivals100 2011 (28)
rivals com running backs 2011 (5)
rivals com texas preseason top 100 2011 (3)
rivals com texas preseason top 100 2011 (3)

ht:5'11""""""""
wt:191 lbs
40:4 4 secs
bench max:355
bench reps:23
squat max:410
shuttle:4 07
vertical:33 inches
class:2011 (high school)

   "
105474,ShortSideOption,1282678028,"I love how we haven't really heard about these guys unless you are browsing Rivals position rankings, and you see them at the top.  All of a sudden we are listed in the top 3 for them.  

We have to prove this year that we can do it before I label us """"""""back"""""""", or selecting instead of recruiting, but everyone eluded to the fact that we are getting TOP talent to look at us.  You can not rely on 2star Jared Cricks every year to develop like he did.  You have to get the top players in the country to play for you.  Bo makes average players look real good, can't wait to see how we start playing with """"""""his"""""""" players on defense.",2010-08-24T19:27:08Z,"i love how we haven't really heard about these guys unless you are browsing rivals position rankings  and you see them at the top   all of a sudden we are listed in the top 3 for them   

we have to prove this year that we can do it before i label us """"""""back""""""""  or selecting instead of recruiting  but everyone eluded to the fact that we are getting top talent to look at us   you can not rely on 2star jared cricks every year to develop like he did   you have to get the top players in the country to play for you   bo makes average players look real good  can't wait to see how we start playing with """"""""his"""""""" players on defense "
105480,Red Reign,1282678277,"Scouting Report on Aaron Green

 

 ",2010-08-24T19:31:17Z,"scouting report on aaron green

 

 "
105491,Red Reign,1282678748,"With 7 four stars commits and five in the Rivals 250 this year we have done pretty darn good thus far....throw Aaron Green into that equation and that's a hell of a class and we still have 9-10 slots to fill....and Stafford will more than likely be a Top 15.....4-star when the JUCO rankings are released...so add Green in (good chance at a 5-star ranking) and that leaves us with 9 young men out of 14 ranked 4-star or higher...and Sade as a kicker is ranked #2 in the country....I call that a great class that hopefully will only get better....:)  So we are getting the top players in the country to play for us....but we have to sustain it year after year...

   ",2010-08-24T19:39:08Z,"with 7 four stars commits and five in the rivals 250 this year we have done pretty darn good thus far    throw aaron green into that equation and that's a hell of a class and we still have 9-10 slots to fill    and stafford will more than likely be a top 15     4-star when the juco rankings are released   so add green in (good chance at a 5-star ranking) and that leaves us with 9 young men out of 14 ranked 4-star or higher   and sade as a kicker is ranked #2 in the country    i call that a great class that hopefully will only get better    :)  so we are getting the top players in the country to play for us    but we have to sustain it year after year   

   "
105765,FCHusker,1282697289," 
 
Great post, barring any de-commits, this will be one of the better classes we have seen at NU(before they get here) in my mind. Does that mean the will pan out? Did the 2005 class pan out? I think will start seeing the fruition of great recruiting and great coaching from top to bottom. I am thrilled at the kids, not just in Texas, but all over the US that Bo and Co are recruiting and getting to commit! Good things are to come! This class is far from done, yet what we already have is a great class!",2010-08-25T00:48:09Z," 
 
great post  barring any de-commits  this will be one of the better classes we have seen at nu(before they get here) in my mind  does that mean the will pan out  did the 2005 class pan out  i think will start seeing the fruition of great recruiting and great coaching from top to bottom  i am thrilled at the kids  not just in texas  but all over the us that bo and co are recruiting and getting to commit  good things are to come  this class is far from done  yet what we already have is a great class "
106555,Red Reign,1282771757,"Thus far these young men are making the trip for the weekend of October 15....expect more to be added...

As of 15 Oct:

Jonathan Aiken 4****
James Adeyanju 3***
Aaron Green 4****
Jesse Hayes 3***
Christian Heyward 4****
Cyrus Hobbi 4****
Lake Koa-Ka'ai 3***
Tevin Mitchel  """"""""N"""""""" 4****
Tyler Moore  """"""""N"""""""" 4****
Patrick Onwuasor 3***
Todd Peat 4****
Bubba Starling """"""""N"""""""" 4****
Jamal Turner """"""""N"""""""" 4****
Devante Wilson 3***
Kevin Williams """"""""N"""""""" 3***

Braylon Heard """"""""N"""""""" 4****",2010-08-25T21:29:17Z,"thus far these young men are making the trip for the weekend of october 15    expect more to be added   

as of 15 oct:

jonathan aiken 4****
james adeyanju 3***
aaron green 4****
jesse hayes 3***
christian heyward 4****
cyrus hobbi 4****
lake koa-ka'ai 3***
tevin mitchel  """"""""n"""""""" 4****
tyler moore  """"""""n"""""""" 4****
patrick onwuasor 3***
todd peat 4****
bubba starling """"""""n"""""""" 4****
jamal turner """"""""n"""""""" 4****
devante wilson 3***
kevin williams """"""""n"""""""" 3***

braylon heard """"""""n"""""""" 4****"
106619,Red Reign,1282777365,"I know a few folks have been asking about the initial team rankings for the 2011 recruiting cycle....out today 25August 2011....Nebraska at 16....found it interesting that Nebraska's """"""""stock"""""""" was down...not sure what they base that on (perhaps Bo ticked them off..:D)....perhaps HIO or someone else can chime in on that....also not sure that I agree with their """"""""Top Remaining Targets"""""""" either....but hey this is Rivals....:)

Only one team with fewer recruits then Nebraska to make the list.....'SC.....

Free article by the way...


 

See the rest here:

 ",2010-08-25T23:02:45Z,"i know a few folks have been asking about the initial team rankings for the 2011 recruiting cycle    out today 25august 2011    nebraska at 16    found it interesting that nebraska's """"""""stock"""""""" was down   not sure what they base that on (perhaps bo ticked them off  :d)    perhaps hio or someone else can chime in on that    also not sure that i agree with their """"""""top remaining targets"""""""" either    but hey this is rivals    :)

only one team with fewer recruits then nebraska to make the list     'sc     

free article by the way   


 

see the rest here:

 "
106652,CornFlake,1282780224,"Its interesting that they have Aaron Green as one of Texas's top remaining targets, but not one for Florida State.  I  couldn't see how he is listed for Cal.

I assume from their blurb that Nebraska's stock is down because they think NU wont be able to recruit Texas effectively anymore.",2010-08-25T23:50:24Z,"its interesting that they have aaron green as one of texas's top remaining targets  but not one for florida state   i  couldn't see how he is listed for cal 

i assume from their blurb that nebraska's stock is down because they think nu wont be able to recruit texas effectively anymore "
106653,p-ville husker,1282780635," 
 
Who do you think the top 3 remaining recruits should be?  I would love to have these 3 and I agree with them being the top 3 remaining.",2010-08-25T23:57:15Z," 
 
who do you think the top 3 remaining recruits should be   i would love to have these 3 and i agree with them being the top 3 remaining "
106712,BakNthday,1282786053,"He looks really solid as a RB, and, I can easily see him in scarlet and cream shredding D's for us.",2010-08-26T01:27:33Z,he looks really solid as a rb  and  i can easily see him in scarlet and cream shredding d's for us 
106738,HuskerInOkieland,1282788287," 

But what about Thunder and Lightning?

Ha. Ha. Ha. Ha. Ha. Ha. Ha. Ha. Ha. Ha. Ha. Ha. Ha. Ha.:stickouttongue:

Since Texas appears to be out of it, how about Rivals do one of their """"""""unbiased"""""""" articles where Green shares an interview with every single member of the FSU recruiting class discussing how wonderfully great it would be if Green joined the FSU class. You know, their unbiased journalism that if a suspicious person didn't know any better, he would swear Rivals was deliborately trying to stear the young man somewhere.

But of course, we all know that they would never do anything like that.;)",2010-08-26T02:04:47Z," 

but what about thunder and lightning 

ha  ha  ha  ha  ha  ha  ha  ha  ha  ha  ha  ha  ha  ha :stickouttongue:

since texas appears to be out of it  how about rivals do one of their """"""""unbiased"""""""" articles where green shares an interview with every single member of the fsu recruiting class discussing how wonderfully great it would be if green joined the fsu class  you know  their unbiased journalism that if a suspicious person didn't know any better  he would swear rivals was deliborately trying to stear the young man somewhere 

but of course  we all know that they would never do anything like that  )"
106754,Howlin Wolf,1282789498," 

Two things:    First, Texas doesn't have a running game to start with and now they want a multi faceted one right out of the chute?  Secondly, Texas can't wharehouse recruits like they used to and they have about 23/24 verbals now.",2010-08-26T02:24:58Z," 

two things:    first  texas doesn't have a running game to start with and now they want a multi faceted one right out of the chute   secondly  texas can't wharehouse recruits like they used to and they have about 23/24 verbals now "
106842,Red Reign,1282797637,I would be surprised if Aaron Green isn't in the house for this one too...,2010-08-26T04:40:37Z,i would be surprised if aaron green isn't in the house for this one too   
106880,HUSKER 4 EVER,1282824693,I guess we will see if he has been working on those pass catching skills this summer.  Hope so.Thanks RR,2010-08-26T12:11:33Z,i guess we will see if he has been working on those pass catching skills this summer   hope so thanks rr
106881,HUSKER 4 EVER,1282825223,He has a lot of nice offers.  I saw on his oage that he visit Cal and liked them a lot also.  Maybe we will be battleing Cal for another recruit besides Green.,2010-08-26T12:20:23Z,he has a lot of nice offers   i saw on his oage that he visit cal and liked them a lot also   maybe we will be battleing cal for another recruit besides green 
107072,HorninFortWorth,1282835211," 

I definitely agree with you about right now and the past couple years.  However if you look at what Texas is doing at oline recruiting and the pure fullback coming in change should be coming. They need to get away from the spread.",2010-08-26T15:06:51Z," 

i definitely agree with you about right now and the past couple years   however if you look at what texas is doing at oline recruiting and the pure fullback coming in change should be coming  they need to get away from the spread "
107114,Howlin Wolf,1282836365," 

I don't pretend to be an expert on Texas football but don't they have the same Offensive Coordinator?  If I were Aaron i think i would question his expertise in a system switch.  Nebraska knows the running game, it won't be an experiment.   Of course i looking at this with a biased eye.",2010-08-26T15:26:05Z," 

i don't pretend to be an expert on texas football but don't they have the same offensive coordinator   if i were aaron i think i would question his expertise in a system switch   nebraska knows the running game  it won't be an experiment    of course i looking at this with a biased eye "
107129,HorninFortWorth,1282837568," 

That they do. But he is also the same coordinator that has coached Ricky Williams, Cedric Benson, and Jamaal Charles who are now putting up yards in the NFL. Texas is always having to tweak the system to fit the personnel. Vince Young wasn't going to run the same type system as Applewhite or Simms or even McCoy. The staff is moving toward a downfield running game with Gilbert relying more on playaction passing and getting the ball downfield. I definitely think this year the offense will see some growing pains with a new qb and some youth on the line. The first couple months the running game could be ugly. Maybe not. I do think a lot of the downhill running game philosophy is part of Muschamp starting to put his print on the program. If you are going to compete with SEC teams or Ohio State you need to be able to run the ball and you need to practice against the run and be able to stop teams from running the ball down your throat.",2010-08-26T15:46:08Z," 

that they do  but he is also the same coordinator that has coached ricky williams  cedric benson  and jamaal charles who are now putting up yards in the nfl  texas is always having to tweak the system to fit the personnel  vince young wasn't going to run the same type system as applewhite or simms or even mccoy  the staff is moving toward a downfield running game with gilbert relying more on playaction passing and getting the ball downfield  i definitely think this year the offense will see some growing pains with a new qb and some youth on the line  the first couple months the running game could be ugly  maybe not  i do think a lot of the downhill running game philosophy is part of muschamp starting to put his print on the program  if you are going to compete with sec teams or ohio state you need to be able to run the ball and you need to practice against the run and be able to stop teams from running the ball down your throat "
107156,Red Reign,1282838470,"Jeremey Cash and Todd Peat would be in the their too....so you can really look at five or so guys in the final mix....

   ",2010-08-26T16:01:10Z,"jeremey cash and todd peat would be in the their too    so you can really look at five or so guys in the final mix    

   "
107165,HorninFortWorth,1282838894," 

That is definitely the stretch and I agree with you. The thing with OU and Nebraska is I think both of those teams are going to have just as hard a time moving the ball on the Texas defense as vice versa. Those are both going to be low scoring wars with turnovers and special teams playing huge roles. Much more worried about heading to Lubbock though than I am UCLA coming to Austin. UCLA is really getting hit with the injury bug.",2010-08-26T16:08:14Z," 

that is definitely the stretch and i agree with you  the thing with ou and nebraska is i think both of those teams are going to have just as hard a time moving the ball on the texas defense as vice versa  those are both going to be low scoring wars with turnovers and special teams playing huge roles  much more worried about heading to lubbock though than i am ucla coming to austin  ucla is really getting hit with the injury bug "
107174,Red Reign,1282839344,"No argument....what gives Nebraska an edge though, is the home field advantage especially after the CCG last year....the crowd is going to be crazy and hostile....unlike OU or UCLA who have no home field advantage....and you can't discount that as you know...plus the weather could be a factor if it turns cold early....

Finally I could see a dozen or more top recruits on had to boot....even more incentive for Nebraska....

Tech is a bit of an unknown with Tubberville...will they play defense better and can they still play offense like in the past?  Most interested to see where he takes them...

   ",2010-08-26T16:15:44Z,"no argument    what gives nebraska an edge though  is the home field advantage especially after the ccg last year    the crowd is going to be crazy and hostile    unlike ou or ucla who have no home field advantage    and you can't discount that as you know   plus the weather could be a factor if it turns cold early    

finally i could see a dozen or more top recruits on had to boot    even more incentive for nebraska    

tech is a bit of an unknown with tubberville   will they play defense better and can they still play offense like in the past   most interested to see where he takes them   

   "
107189,Howlin Wolf,1282839836,"HorninFortWorth,

""""""""If you are going to compete with SEC teams or Ohio State you need to be able to run the ball and you need to practice against the run and be able to stop teams from running the ball down your throat."""""""" 

These SEC and Ohio State games  will they be Non Conference or Conference games?",2010-08-26T16:23:56Z,"horninfortworth 

""""""""if you are going to compete with sec teams or ohio state you need to be able to run the ball and you need to practice against the run and be able to stop teams from running the ball down your throat """""""" 

these sec and ohio state games  will they be non conference or conference games "
107196,HorninFortWorth,1282839976," 

I wish I knew. I don't even pretend to know what the UT brass is thinking with this conference stuff. Unlike Lam on this site who is infinitely more informed than I my feelings of the new Big XII were that I was complete underwhelmed. They must have misplaced my phone number. ;)",2010-08-26T16:26:16Z," 

i wish i knew  i don't even pretend to know what the ut brass is thinking with this conference stuff  unlike lam on this site who is infinitely more informed than i my feelings of the new big xii were that i was complete underwhelmed  they must have misplaced my phone number   )"
107379,huskon4ever!,1282848913," 
 
Top choices by chance to get them: Aaron Green, Todd Peat, Wayne Lyons, and Mickey Johnson. I can't imagine Cash would leave his OSU offer on the table, unless they are encouraging him to look around and I don't have a good feeling we will land Hobbi - but I hope I'm wrong!",2010-08-26T18:55:13Z," 
 
top choices by chance to get them: aaron green  todd peat  wayne lyons  and mickey johnson  i can't imagine cash would leave his osu offer on the table  unless they are encouraging him to look around and i don't have a good feeling we will land hobbi - but i hope i'm wrong "
107520,YUENGLING,1282855547,"Eleven SEC teams in the top 33...what a conference. They should get two automatic BCS bids. 
Penn State listed at 99th with only four recruits.",2010-08-26T20:45:47Z,"eleven sec teams in the top 33   what a conference  they should get two automatic bcs bids  
penn state listed at 99th with only four recruits "
107549,huskon4ever!,1282856567," 
 
Yeah I just find it interesting with Cash that he would even consider looking around unless he isn't hearing what he wants to hear or OSU is telling him to look around due to class size or something (which I kinda doubt based on his skill). I won't consider your prediction wild if he chooses to come here! ;) The great thing I keep reading about Cash and Lyons is how they are both rover types with the ability to play S - uhm, sounds exactly like the abilities BP is lookin for! 

Also I haven't seen as much video on Mickey as I have on Peat, so I'm a little biased here, but Peat fires off the ball like mad and seems to be in the backfield more than he isn't. Based on rankings, I would assume Mickey is darn good and we should hope to get him as well - he seems to be in the Jay Guy mold (continually described as a tank).

Yeah, all of this is just speculation and I'm no mind-reader, but everything I've read on Hobbi just makes it seem like he wants to stay in the SW. Once again, hope I'm wrong, but we've got a good looking OLine class so far!",2010-08-26T21:02:47Z," 
 
yeah i just find it interesting with cash that he would even consider looking around unless he isn't hearing what he wants to hear or osu is telling him to look around due to class size or something (which i kinda doubt based on his skill)  i won't consider your prediction wild if he chooses to come here   ) the great thing i keep reading about cash and lyons is how they are both rover types with the ability to play s - uhm  sounds exactly like the abilities bp is lookin for  

also i haven't seen as much video on mickey as i have on peat  so i'm a little biased here  but peat fires off the ball like mad and seems to be in the backfield more than he isn't  based on rankings  i would assume mickey is darn good and we should hope to get him as well - he seems to be in the jay guy mold (continually described as a tank) 

yeah  all of this is just speculation and i'm no mind-reader  but everything i've read on hobbi just makes it seem like he wants to stay in the sw  once again  hope i'm wrong  but we've got a good looking oline class so far "
107559,Howlin Wolf,1282856845," 

I don't think UT has had much of an appetite for the SEC, i looked and i can't see them playing anyone the SEC but Arkansas in the last 10 years, scheduling and recruiting can't be overrated.",2010-08-26T21:07:25Z," 

i don't think ut has had much of an appetite for the sec  i looked and i can't see them playing anyone the sec but arkansas in the last 10 years  scheduling and recruiting can't be overrated "
107900,Sidetrack Band,1282889809," 361.vB 

Let's see if this works. 

Sidetrack Paul at the Vitty's of Texas gun show.",2010-08-27T06:16:49Z," 361 vb 

let's see if this works  

sidetrack paul at the vitty's of texas gun show "
108317,FCHusker,1282934437,"According to an interview last night with Aaron Green he stated that basically it is down to two schools as far as visits, that being NU and Florida State. I would like to think that would help our chances with them getting a commit from Wilder. Also states that right now he really just wants to focus on his senior season. I wish him luck! Especially this weekend as he faces off against Malcom Brown!


 ",2010-08-27T18:40:37Z,"according to an interview last night with aaron green he stated that basically it is down to two schools as far as visits  that being nu and florida state  i would like to think that would help our chances with them getting a commit from wilder  also states that right now he really just wants to focus on his senior season  i wish him luck  especially this weekend as he faces off against malcom brown 


 "
108320,Red Reign,1282934500,"Game on tomorrow night at 6PM CST on ESPN....:)

A chance to see Aaron Green in action....and hopefully a commit will becoming from him soon...:)

Suspect there will be a lot of discussion about Aaron's recruitment on the broadcast, and a few nice props for Nebraska...:)",2010-08-27T18:41:40Z,"game on tomorrow night at 6pm cst on espn    :)

a chance to see aaron green in action    and hopefully a commit will becoming from him soon   :)

suspect there will be a lot of discussion about aaron's recruitment on the broadcast  and a few nice props for nebraska   :)"
108485,BakNthday,1282939822,"This is one guy that I believe can be a difference maker and would/will truly ignite our O--no matter who we have as QB.  But, the thought of T Mart and Green in the same backfield would be sick.",2010-08-27T20:10:22Z,this is one guy that i believe can be a difference maker and would/will truly ignite our o--no matter who we have as qb   but  the thought of t mart and green in the same backfield would be sick 
108527,BornToBeRed,1282940997,"Thank you for the reminder, I've now got a post-it note reminder on my tv. :D I'm looking forward to seeing both Green and Brown play. I love that ESPN does this for a few schools, it's great for all involved.",2010-08-27T20:29:57Z,thank you for the reminder  i've now got a post-it note reminder on my tv  :d i'm looking forward to seeing both green and brown play  i love that espn does this for a few schools  it's great for all involved 
108608,centexhusker,1282945454,"ESPN aired a game here in Temple Tx last year that featured Lache Seastrunk RB (Oregon Commit) vs David Ash QB (Texas Commit this year) 
I was at the game and the national coverage really added a lot of electricity, it was a lot of fun. Let's hope  Malcom and Aaron put on a good show :)",2010-08-27T21:44:14Z,"espn aired a game here in temple tx last year that featured lache seastrunk rb (oregon commit) vs david ash qb (texas commit this year) 
i was at the game and the national coverage really added a lot of electricity  it was a lot of fun  let's hope  malcom and aaron put on a good show :)"
108681,BornToBeRed,1282949340,"I have no problem with him taking his time....




....As long as he makes the right decision. :huskerflag:",2010-08-27T22:49:00Z,"i have no problem with him taking his time    




    as long as he makes the right decision  :huskerflag:"
108886,Red Reign,1282964872,"That was Brion Carnes (and Touchdown Tommie's) High school alma-mater (Mantee) who put that beat down on the other team tonight (HUGE upset)...wow what a blowout...I hope we have an """"""""in"""""""" with the Manatee coach still....some serious talent on that team....

Oh and James Wilder the recent 5***** RB commit to Florida State was not real impressive for Plant tonight...







   ",2010-08-28T03:07:52Z,"that was brion carnes (and touchdown tommie's) high school alma-mater (mantee) who put that beat down on the other team tonight (huge upset)   wow what a blowout   i hope we have an """"""""in"""""""" with the manatee coach still    some serious talent on that team    

oh and james wilder the recent 5***** rb commit to florida state was not real impressive for plant tonight   







   "
108913,BornToBeRed,1282967437," 
 
What was the final? When I turned off the tv, it was 7-7... I did enjoy the 80 yard TD play on the FIRST PLAY OF THE GAME. Haha. Sheesh! :rolleyes:",2010-08-28T03:50:37Z," 
 
what was the final  when i turned off the tv  it was 7-7    i did enjoy the 80 yard td play on the first play of the game  haha  sheesh  :rolleyes:"
108929,Red Reign,1282969276,"48-10.......Mantee has a mean defense....and a great RB....

   ",2010-08-28T04:21:16Z,"48-10       mantee has a mean defense    and a great rb    

   "
108945,Red Reign,1282970510,"California schools...they play good football out here...not quite on the level of Texas as far as attendance (but who is), but big time none-the-less...

I used to visit the lake in Folsom all the time when I lived in Sacramento (just outside the city)....beautiful place....has grown a bit over the past 15 or so years...

Grant is a LA School...

   ",2010-08-28T04:41:50Z,"california schools   they play good football out here   not quite on the level of texas as far as attendance (but who is)  but big time none-the-less   

i used to visit the lake in folsom all the time when i lived in sacramento (just outside the city)    beautiful place    has grown a bit over the past 15 or so years   

grant is a la school   

   "
108995,p-ville husker,1282991753," 
 
i think Jamal Turner will have a big say in that as he only had 298 yards rushing 5TD's and 114 passing and 1 TD to start the season tonight. :thumbsup: :cool:",2010-08-28T10:35:53Z," 
 
i think jamal turner will have a big say in that as he only had 298 yards rushing 5td's and 114 passing and 1 td to start the season tonight  :thumbsup: :cool:"
109440,SactownHusker,1283033713,"Grant is a Sacramento school as well and recent State Champs producing several big time recruits as well as their share of players that found trouble; Don and Reggie Rogers, Onterrio Smith, and Donte Stallworth. The Folsom team they crushed is/was supposed to be a top contender in NorCal.",2010-08-28T22:15:13Z,grant is a sacramento school as well and recent state champs producing several big time recruits as well as their share of players that found trouble  don and reggie rogers  onterrio smith  and donte stallworth  the folsom team they crushed is/was supposed to be a top contender in norcal 
109464,Red Reign,1283035332,"Got my cities and Grant H.S.'s mixed up....:)  Thanks....:)

I lived in Rancho Mirage for three years when I was staioned at Mather AFB (since closed as you know) as a young Lt......my first USAF assignment...loved Sacramento....:)

   ",2010-08-28T22:42:12Z,"got my cities and grant h s 's mixed up    :)  thanks    :)

i lived in rancho mirage for three years when i was staioned at mather afb (since closed as you know) as a young lt      my first usaf assignment   loved sacramento    :)

   "
109487,BornToBeRed,1283037043,"*Offensive Linemen Will Not Be Included*

 Quarterback 
Bubba Starling-Gardner Edgerton KS
Will Play First Game Friday, September 3rd

Jamal Turner-Arlington Sam Houston
Rushing: 298 Yards (Unknown Carries) 5 TDs
Passing: 8/14 114 Yards, 1 TD 
 

 Running Back 
 No Current RB Commits 

 Wide Receiver 
Daniel Davie-Beatrice
12 Carries, 94 Yards, 1 TD
 

 Kicker 
Nikolas Sade-Wakefield High School
No Stats Posted About Game, but Wakefield won 42-28. Assuming Sade kicked all the PAT's, Sade likely had 7 XP's last night.
 

 Please feel free to correct me and add on! :D",2010-08-28T23:10:43Z,"*offensive linemen will not be included*

 quarterback 
bubba starling-gardner edgerton ks
will play first game friday  september 3rd

jamal turner-arlington sam houston
rushing: 298 yards (unknown carries) 5 tds
passing: 8/14 114 yards  1 td 
 

 running back 
 no current rb commits 

 wide receiver 
daniel davie-beatrice
12 carries  94 yards  1 td
 

 kicker 
nikolas sade-wakefield high school
no stats posted about game  but wakefield won 42-28  assuming sade kicked all the pat's  sade likely had 7 xp's last night 
 

 please feel free to correct me and add on  :d"
109489,Huskernsooner71,1283037111,Touchdownnnnnnnnnnn Aaron Green!,2010-08-28T23:11:51Z,touchdownnnnnnnnnnn aaron green 
109490,BornToBeRed,1283037121,"TD Aaron Green on an outside pitch.

Edit: Oops. Huskersooner was quicker. :D",2010-08-28T23:12:01Z,"td aaron green on an outside pitch 

edit: oops  huskersooner was quicker  :d"
109493,Huskernsooner71,1283037363,"So far, I'll take Aaron Green over Brown!",2010-08-28T23:16:03Z,so far  i'll take aaron green over brown 
109498,BornToBeRed,1283037572,"Madison leads 7-0 over Steele with 5:56 minutes left in the first quarter.

Aaron Green scored on a 6 yard TD run.

Steele then stalled on their drive as Malcom Brown had no place to run on two consecutive downs.

EDIT:

Right after this post, Madison's QB fumbles and Steele recovers. I believe that's the third fumble of the game between these two teams.",2010-08-28T23:19:32Z,"madison leads 7-0 over steele with 5:56 minutes left in the first quarter 

aaron green scored on a 6 yard td run 

steele then stalled on their drive as malcom brown had no place to run on two consecutive downs 

edit:

right after this post  madison's qb fumbles and steele recovers  i believe that's the third fumble of the game between these two teams "
